Entity,Year,Solar Generation - TWh,Wind Generation -TWh,Hydro Generation - TWh,Biofuels Production - PJ - Total
Morocco,1965,0.0,0.0,1.213,0.0
Morocco,1966,0.0,0.0,1.054,0.0
Morocco,1967,0.0,0.0,0.932,0.0
Morocco,1968,0.0,0.0,1.058,0.0
Morocco,1969,0.0,0.0,1.368,0.0
Morocco,1970,0.0,0.0,1.346,0.0
Morocco,1971,0.0,0.0,1.52,0.0
Morocco,1972,0.0,0.0,1.596,0.0
Morocco,1973,0.0,0.0,1.192,0.0
Morocco,1974,0.0,0.0,1.337,0.0
Morocco,1975,0.0,0.0,1.016,0.0
Morocco,1976,0.0,0.0,0.998,0.0
Morocco,1977,0.0,0.0,1.365,0.0
Morocco,1978,0.0,0.0,1.416,0.0
Morocco,1979,0.0,0.0,1.582,0.0
Morocco,1980,0.0,0.0,1.515,0.0
Morocco,1981,0.0,0.0,1.024,0.0
Morocco,1982,0.0,0.0,0.5720000000000001,0.0
Morocco,1983,0.0,0.0,0.481,0.0
Morocco,1984,0.0,0.0,0.366,0.0
Morocco,1985,0.0,0.0,0.486,0.0
Morocco,1986,0.0,0.0,0.643,0.0
Morocco,1987,0.0,0.0,0.825,0.0
Morocco,1988,0.0,0.0,0.936,0.0
Morocco,1989,0.0,0.0,1.157,0.0
Morocco,1990,0.0,0.0,1.22,0.0
Morocco,1991,0.0,0.0,1.226,0.0
Morocco,1992,0.0,0.0,0.964,0.0
Morocco,1993,0.0,0.0,0.443,0.0
Morocco,1994,0.0,0.0,0.84,0.0
Morocco,1995,0.0,0.0,0.611,0.0
Morocco,1996,0.0,0.0,1.957,0.0
Morocco,1997,0.0,0.0,2.083,0.0
Morocco,1998,0.0,0.0,1.777,0.0
Morocco,1999,0.0,0.0,0.825,0.0
Morocco,2000,0.0,0.064,0.718,0.0
Morocco,2001,0.0,0.2058,0.8623,0.0
Morocco,2002,0.000101010101010101,0.1939,0.8420000000000001,0.0
Morocco,2003,0.000101010101010101,0.2028,1.4417117117117102,0.0
Morocco,2004,0.000101010101010101,0.1989,1.5913,0.0
Morocco,2005,0.000101010101010101,0.2063,0.9647,0.0
Morocco,2006,0.000101010101010101,0.1832,0.9825,0.0
Morocco,2007,0.000101010101010101,0.2789,0.902,0.0
Morocco,2008,0.000101010101010101,0.2982,0.9158,0.0
Morocco,2009,0.000101010101010101,0.3911,2.5683,0.0
Morocco,2010,0.000101010101010101,0.6588,3.4678,0.0
Morocco,2011,0.000101010101010101,0.6922,2.0054,0.0
Morocco,2012,0.00010128282828282801,0.728,1.631,0.0
Morocco,2013,0.000101010101010101,1.2149,2.785,0.0
Morocco,2014,0.000101010101010101,1.9238,1.6374,0.0
Morocco,2015,0.0057,2.5194,1.885,0.0
Morocco,2016,0.4015,3.0001,1.2557,0.0
Morocco,2017,0.4153,3.0349,1.184712,0.0
Morocco,2018,0.950155,3.840743,1.693443,0.0
Morocco,2019,1.581462,4.69919,1.262781,0.0
Netherlands,1965,0.0,0.0,0.0,0.0
Netherlands,1966,0.0,0.0,0.0,0.0
Netherlands,1967,0.0,0.0,0.0,0.0
Netherlands,1968,0.0,0.0,0.0,0.0
Netherlands,1969,0.0,0.0,0.0,0.0
Netherlands,1970,0.0,0.0,0.0,0.0
Netherlands,1971,0.0,0.0,0.0,0.0
Netherlands,1972,0.0,0.0,0.0,0.0
Netherlands,1973,0.0,0.0,0.0,0.0
Netherlands,1974,0.0,0.0,0.0,0.0
Netherlands,1975,0.0,0.0,0.0,0.0
Netherlands,1976,0.0,0.0,0.0,0.0
Netherlands,1977,0.0,0.0,0.0,0.0
Netherlands,1978,0.0,0.0,0.0,0.0
Netherlands,1979,0.0,0.0,0.0,0.0
Netherlands,1980,0.0,0.0,0.0,0.0
Netherlands,1981,0.0,0.0,0.0,0.0
Netherlands,1982,0.0,0.0,0.0,0.0
Netherlands,1983,0.0,0.0,0.0,0.0
Netherlands,1984,0.0,0.0,0.0,0.0
Netherlands,1985,0.0,0.0,0.003,0.0
Netherlands,1986,0.0,0.001,0.003,0.0
Netherlands,1987,0.0,0.002,0.001,0.0
Netherlands,1988,0.0,0.016,0.002,0.0
Netherlands,1989,0.0,0.023,0.037000000000000005,0.0
Netherlands,1990,0.0,0.056,0.085,0.0
Netherlands,1991,0.0,0.08800000000000001,0.104,0.0
Netherlands,1992,0.001,0.147,0.12,0.0
Netherlands,1993,0.001,0.174,0.092,0.0
Netherlands,1994,1e-05,0.238,0.1,0.0
Netherlands,1995,0.001,0.317,0.08800000000000001,0.0
Netherlands,1996,0.002,0.4370000000000001,0.08,0.0
Netherlands,1997,0.002,0.475,0.092,0.0
Netherlands,1998,0.0035,0.64,0.11231,0.0
Netherlands,1999,0.00527,0.645,0.090249,0.0
Netherlands,2000,0.00771,0.8290000000000001,0.14239300000000002,0.0
Netherlands,2001,0.01306,0.825,0.117324,0.0
Netherlands,2002,0.01704,0.946,0.10963599999999997,0.0
Netherlands,2003,0.03074,1.318,0.072023,0.0
Netherlands,2004,0.03314,1.867,0.095732,0.261560606060606
Netherlands,2005,0.034199,2.067,0.08800000000000001,0.13042297979798
Netherlands,2006,0.035223000000000004,2.734,0.105199,0.9773
Netherlands,2007,0.035712,3.437,0.107,3.428
Netherlands,2008,0.038889,4.258333,0.1,3.2691
Netherlands,2009,0.044444,4.5833330000000005,0.097222,10.138
Netherlands,2010,0.059444,3.993056,0.104167,16.3590205506369
Netherlands,2011,0.100344,5.100171,0.057,28.2357798655086
Netherlands,2012,0.253753,4.981829,0.104388,53.4379802250531
Netherlands,2013,0.5159,5.627148,0.11431199999999997,62.5912
Netherlands,2014,0.784762,5.797333999999998,0.111925,75.2444041984733
Netherlands,2015,1.121509,7.549873,0.093,81.15686072674491
Netherlands,2016,1.559424,8.170458,0.100079,63.9991080152672
Netherlands,2017,2.204346,10.568801,0.06075700000000001,83.2680732824428
Netherlands,2018,3.693093,10.563645,0.072348,80.6312072519084
Netherlands,2019,5.189277,11.457694,0.07418200000000001,79.2082163404225
New Zealand,1965,0.0,0.0,10.0187798,0.0
New Zealand,1966,0.0,0.0,10.805433,0.0
New Zealand,1967,0.0,0.0,11.2208566,0.0
New Zealand,1968,0.0,0.0,11.7732816,0.0
New Zealand,1969,0.0,0.0,11.6362802,0.0
New Zealand,1970,0.0,0.0,12.6704198,0.0
New Zealand,1971,0.0,0.0,14.3939858,0.0
New Zealand,1972,0.0,0.0,15.2646076,0.0
New Zealand,1973,0.0,0.0,15.0966704,0.0
New Zealand,1974,0.0,0.0,15.1888888888889,0.0
New Zealand,1975,0.0,0.0,16.6636363636364,0.0
New Zealand,1976,0.0,0.0,15.498989898989901,0.0
New Zealand,1977,0.0,0.0,14.720202020202,0.0
New Zealand,1978,0.0,0.0,15.659595959596,0.0
New Zealand,1979,0.0,0.0,18.4434343434343,0.0
New Zealand,1980,0.0,0.0,19.364646464646498,0.0
New Zealand,1981,0.0,0.0,19.679797979798,0.0
New Zealand,1982,0.0,0.0,18.3040404040404,0.0
New Zealand,1983,0.0,0.0,19.7515151515152,0.0
New Zealand,1984,0.0,0.0,20.3767676767677,0.0
New Zealand,1985,0.0,0.0,19.707858585858602,0.0
New Zealand,1986,0.0,0.0,22.097696969696997,0.0
New Zealand,1987,0.0,0.0,21.9285555555556,0.0
New Zealand,1988,0.0,0.0,22.9626565656566,0.0
New Zealand,1989,0.0,0.0,22.5588585858586,0.0
New Zealand,1990,0.0,0.0,23.185303030303,0.0
New Zealand,1991,0.0,0.0,22.894464646464602,0.0
New Zealand,1992,0.0,0.000690909090909091,21.092666666666695,0.0
New Zealand,1993,0.0,0.0009858585858585859,23.492898989899,0.0
New Zealand,1994,0.0,0.0010101010101010099,25.837080808080806,0.0
New Zealand,1995,0.0,0.0010101010101010099,27.534757575757602,0.0
New Zealand,1996,0.0,0.00832626262626263,26.182929292929305,0.0
New Zealand,1997,0.0,0.0135935555555556,23.258161616161605,0.0
New Zealand,1998,0.0,0.022069696969697,25.3193333333333,0.0
New Zealand,1999,0.0,0.0389929292929293,22.919535353535398,0.0
New Zealand,2000,0.0,0.120208080808081,24.4349696969697,0.0
New Zealand,2001,0.0,0.138987878787879,21.681161616161603,0.0
New Zealand,2002,0.0,0.155483174747475,24.8730249565657,0.0
New Zealand,2003,0.0,0.14654096262626298,23.622796541919197,0.0
New Zealand,2004,0.0,0.3615366636363641,27.240087482323197,0.0
New Zealand,2005,0.0,0.614385909090909,23.327555251515108,0.0
New Zealand,2006,0.0,0.622216866464647,23.5732204545455,0.0
New Zealand,2007,0.00340589494949495,0.929879851515152,23.640499076767696,0.0
New Zealand,2008,0.00345561616161616,1.05845769495707,22.3473376409556,0.0
New Zealand,2009,0.003589862626262629,1.47646090353788,24.2174412223232,0.0
New Zealand,2010,0.00382852525252525,1.6371757633434298,24.726506242571602,0.0
New Zealand,2011,0.00412686868686869,1.9572189211111104,25.110667237055893,0.0
New Zealand,2012,0.0048229494949495,2.07919556010606,22.8966560256534,0.0
New Zealand,2013,0.0069142556767676795,2.0218704154697003,23.0290729435974,0.0
New Zealand,2014,0.0184737585454545,2.2112237671010098,24.3180607610385,0.0
New Zealand,2015,0.0362859975757576,2.36412991912879,24.529942877452,0.0
New Zealand,2016,0.0565305881212121,2.33069211215657,25.922510760033003,0.0
New Zealand,2017,0.0763253764848485,2.08640035436364,25.179520603123397,0.0
New Zealand,2018,0.0993553018181818,2.06786075586869,26.289619032558303,0.0
New Zealand,2019,0.126883720727273,2.25520478910101,25.5853925928687,0.0
North America,1965,0.0,0.0,325.925085858586,0.0
North America,1966,0.0,0.0,341.05490707070703,0.0
North America,1967,0.0,0.0,372.161813131313,0.0
North America,1968,0.0,0.0,376.996705050505,0.0
North America,1969,0.0,0.0,420.072522222222,0.0
North America,1970,0.0,0.0,426.634365656566,0.0
North America,1971,0.0,0.0,449.2869989898989,0.0
North America,1972,0.0,0.0,475.885987878788,0.0
North America,1973,0.0,0.0,489.2377010101009,0.0
North America,1974,0.0,0.0,534.659651515152,0.0
North America,1975,0.0,0.0,523.866821212121,0.0
North America,1976,0.0,0.0,519.766462626263,0.0
North America,1977,0.0,0.0,465.19725959595985,0.0
North America,1978,0.0,0.0,537.7995090909089,0.0
North America,1979,0.0,0.0,548.064329292929,0.0
North America,1980,0.0,0.0,550.060111111111,0.0
North America,1981,0.0,0.0,557.142761616162,0.0
North America,1982,0.0,0.0,596.248306060606,0.0
North America,1983,0.003,0.0026949494949495,625.362631313131,0.0
North America,1984,0.0053010101010101,0.00655555555555556,637.313237373737,0.0
North America,1985,0.0107373737373737,0.0068202020202020215,619.254653282828,0.0
North America,1986,0.0141737373737374,0.00523131313131313,628.907468686868,0.0
North America,1987,0.0106030303030303,0.00457676767676768,590.901389393939,0.0
North America,1988,0.00918585858585859,0.00187979797979798,557.65576060606,0.0
North America,1989,0.253132323232323,2.13437676767677,590.528116666666,0.0
North America,1990,0.37179494949495,2.8196868686868704,612.445181818181,63.6093918813131
North America,1991,0.480252872967454,2.98367777777778,617.227269949494,73.7061208080808
North America,1992,0.41389710948822106,2.9766898989899,593.414026767676,83.8028497348485
North America,1993,0.481214524029938,3.09618888888889,628.119773989898,98.2067171717172
North America,1994,0.5089254253602811,3.54592828282828,607.468221464646,109.658926767677
North America,1995,0.523313678478503,3.26221515151515,672.878216161616,115.50473484848499
North America,1996,0.553235954427102,3.33473636363636,733.477832323232,82.8203787878788
North America,1997,0.5456430955342499,3.39524747474747,731.0148396464639,109.60532828282801
North America,1998,0.541764609224187,3.13325858585859,677.5521434343431,119.53534090909099
North America,1999,0.538605227511368,4.71233131313131,694.3182846464639,126.855107323232
North America,2000,0.541933706754834,5.93275858585859,662.596308282828,142.862116161616
North America,2001,0.6019300028613579,7.15238484848485,570.196359292929,156.330975763934
North America,2002,0.632334439763792,10.884868686868696,632.303808181818,188.600901105182
North America,2003,0.6414437920375601,12.0094707070707,625.9625373232319,245.579356414856
North America,2004,0.7213955956735,15.251607070707099,626.1293986616159,298.54195011724
North America,2005,0.7763743178249,19.5614535353535,656.0929394949491,349.77725654958397
North America,2006,0.8571163396051191,29.3507141414141,668.877774722222,453.969886199049
North America,2007,1.13335786704506,38.0231120606061,638.0051963888881,636.857432114283
North America,2008,1.68706256369973,59.9658373737374,667.765501085858,899.180473372423
North America,2009,2.21226039424441,81.87046085858591,666.9424904040402,1026.68910258983
North America,2010,3.2982364209721102,105.57163232323201,645.817477424241,1210.5788924426402
North America,2011,5.35150412797013,133.227399166667,728.089484823231,1348.0670502635498
North America,2012,9.987013755540607,157.24394260101005,686.207851691918,1292.30893543624
North America,2013,17.6444954805979,184.86508328282798,686.360042146464,1343.0198027302001
North America,2014,31.556961616161605,202.73345020202,677.144727474746,1424.22926009133
North America,2015,42.56726262626261,228.356483611111,659.53792540404,1466.1316049232196
North America,2016,58.9441953030303,270.596628055556,679.8934409343431,1559.53426414847
North America,2017,82.824889949495,299.004772575758,723.241715429292,1612.07129064695
North America,2018,101.342222222222,321.67883030303,707.878949494949,1656.81716911883
North America,2019,125.11260505050501,354.87261621172996,676.9255854256501,1621.4991590464
Norway,1965,0.0,0.0,49.452,0.0
Norway,1966,0.0,0.0,48.744,0.0
Norway,1967,0.0,0.0,53.301,0.0
Norway,1968,0.0,0.0,60.205,0.0
Norway,1969,0.0,0.0,57.371,0.0
Norway,1970,0.0,0.0,57.808,0.0
Norway,1971,0.0,0.0,63.245,0.0
Norway,1972,0.0,0.0,67.417,0.0
Norway,1973,0.0,0.0,72.867,0.0
Norway,1974,0.0,0.0,76.597,0.0
Norway,1975,0.0,0.0,77.33,0.0
Norway,1976,0.0,0.0,81.93299999999998,0.0
Norway,1977,0.0,0.0,72.02199999999998,0.0
Norway,1978,0.0,0.0,80.706,0.0
Norway,1979,0.0,0.0,88.698,0.0
Norway,1980,0.0,0.0,83.613,0.0
Norway,1981,0.0,0.0,92.834,0.0
Norway,1982,0.0,0.0,92.499,0.0
Norway,1983,0.0,0.0,105.688,0.0
Norway,1984,0.0,0.0,105.903,0.0
Norway,1985,0.0,0.0,102.383,0.0
Norway,1986,0.0,0.0,96.201,0.0
Norway,1987,0.0,0.0,103.273,0.0
Norway,1988,0.0,0.0,108.857,0.0
Norway,1989,0.0,0.0,118.4,0.0
Norway,1990,0.0,0.0,121.145,0.0
Norway,1991,0.0,0.0,110.134,0.0
Norway,1992,0.0,0.0,116.671,0.0
Norway,1993,0.0,0.0,119.233,0.0
Norway,1994,0.0,0.0,111.643,0.0
Norway,1995,0.0,0.0,121.53,0.0
Norway,1996,0.0,0.0,103.862,0.0
Norway,1997,0.0,0.0,109.775,0.0
Norway,1998,0.0,0.0,115.703,0.0
Norway,1999,0.0,0.014276,121.452,0.0
Norway,2000,0.0053,0.030199,141.81799999999996,0.0
Norway,2001,0.0053,0.028758,120.463,0.0
Norway,2002,0.0053,0.038903,129.372,0.0
Norway,2003,0.0062,0.219796,105.48,0.0
Norway,2004,0.0062,0.259519,108.781,0.0
Norway,2005,0.0062,0.50703,135.688,0.0
Norway,2006,0.0071,0.636,119.369,0.0
Norway,2007,0.0071,0.892,133.656,0.0
Norway,2008,0.0074,0.913,139.04399999999998,0.0
Norway,2009,0.0077,0.977,125.283,0.0
Norway,2010,0.0081,0.879,116.75,0.0
Norway,2011,0.0085,1.283,120.291,0.0
Norway,2012,0.0089,1.548,141.738,0.0
Norway,2013,0.0098,1.881,128.154,0.0
Norway,2014,0.0116,2.217,135.439,0.0
Norway,2015,0.0134,2.515,137.30200000000002,0.0
Norway,2016,0.0238,2.115742,142.418,0.0
Norway,2017,0.0407535741898285,2.854,141.955,0.0
Norway,2018,0.0851572383073497,3.877,138.991268,0.0
Norway,2019,0.112546993318486,5.53784936302224,125.25648922422899,0.0
Oman,1965,0.0,0.0,0.0,0.0
Oman,1966,0.0,0.0,0.0,0.0
Oman,1967,0.0,0.0,0.0,0.0
Oman,1968,0.0,0.0,0.0,0.0
Oman,1969,0.0,0.0,0.0,0.0
Oman,1970,0.0,0.0,0.0,0.0
Oman,1971,0.0,0.0,0.0,0.0
Oman,1972,0.0,0.0,0.0,0.0
Oman,1973,0.0,0.0,0.0,0.0
Oman,1974,0.0,0.0,0.0,0.0
Oman,1975,0.0,0.0,0.0,0.0
Oman,1976,0.0,0.0,0.0,0.0
Oman,1977,0.0,0.0,0.0,0.0
Oman,1978,0.0,0.0,0.0,0.0
Oman,1979,0.0,0.0,0.0,0.0
Oman,1980,0.0,0.0,0.0,0.0
Oman,1981,0.0,0.0,0.0,0.0
Oman,1982,0.0,0.0,0.0,0.0
Oman,1983,0.0,0.0,0.0,0.0
Oman,1984,0.0,0.0,0.0,0.0
Oman,1985,0.0,0.0,0.0,0.0
Oman,1986,0.0,0.0,0.0,0.0
Oman,1987,0.0,0.0,0.0,0.0
Oman,1988,0.0,0.0,0.0,0.0
Oman,1989,0.0,0.0,0.0,0.0
Oman,1990,0.0,0.0,0.0,0.0
Oman,1991,0.0,0.0,0.0,0.0
Oman,1992,0.0,0.0,0.0,0.0
Oman,1993,0.0,0.0,0.0,0.0
Oman,1994,0.0,0.0,0.0,0.0
Oman,1995,0.0,0.0,0.0,0.0
Oman,1996,0.0,0.0,0.0,0.0
Oman,1997,0.0,0.0,0.0,0.0
Oman,1998,0.0,0.0,0.0,0.0
Oman,1999,0.0,0.0,0.0,0.0
Oman,2000,0.0,0.0,0.0,0.0
Oman,2001,0.0,0.0,0.0,0.0
Oman,2002,0.0,0.0,0.0,0.0
Oman,2003,0.0,0.0,0.0,0.0
Oman,2004,0.0,0.0,0.0,0.0
Oman,2005,0.0,0.0,0.0,0.0
Oman,2006,0.0,0.0,0.0,0.0
Oman,2007,0.0,0.0,0.0,0.0
Oman,2008,0.0,0.0,0.0,0.0
Oman,2009,0.0,0.0,0.0,0.0
Oman,2010,0.0,0.0,0.0,0.0
Oman,2011,0.0,0.0,0.0,0.0
Oman,2012,0.0,0.0,0.0,0.0
Oman,2013,0.0012,0.0,0.0,0.0
Oman,2014,0.0012,0.0,0.0,0.0
Oman,2015,0.0037,0.0,0.0,0.0
Oman,2016,0.003719,0.0,0.0,0.0
Oman,2017,0.003719,0.0,0.0,0.0
Oman,2018,0.0037552343188598796,0.0,0.0,0.0
Oman,2019,0.0037552343188598796,0.0,0.0,0.0
Other Asia & Pacific,1965,0.0,0.0,10.046,0.0
Other Asia & Pacific,1966,0.0,0.0,10.029,0.0
Other Asia & Pacific,1967,0.0,0.0,10.241,0.0
Other Asia & Pacific,1968,0.0,0.0,10.258,0.0
Other Asia & Pacific,1969,0.0,0.0,10.345999999999998,0.0
Other Asia & Pacific,1970,0.0,0.0,10.377,0.0
Other Asia & Pacific,1971,0.0,0.0,10.651,0.0
Other Asia & Pacific,1972,0.0,0.0,11.061,0.0
Other Asia & Pacific,1973,0.0,0.0,11.236,0.0
Other Asia & Pacific,1974,0.0,0.0,11.518,0.0
Other Asia & Pacific,1975,0.0,0.0,11.871,0.0
Other Asia & Pacific,1976,0.0,0.0,12.33,0.0
Other Asia & Pacific,1977,0.0,0.0,12.502,0.0
Other Asia & Pacific,1978,0.0,0.0,12.893,0.0
Other Asia & Pacific,1979,0.0,0.0,13.788,0.0
Other Asia & Pacific,1980,0.0,0.0,13.9044155252525,0.0
Other Asia & Pacific,1981,0.0,0.0,14.096039535353501,0.0
Other Asia & Pacific,1982,0.0,0.0,14.592532626262601,0.0
Other Asia & Pacific,1983,0.0,0.0,14.8030219656566,0.0
Other Asia & Pacific,1984,0.0,0.0,15.2071686808081,0.0
Other Asia & Pacific,1985,0.0,0.0,16.721012194949502,0.0
Other Asia & Pacific,1986,0.0,0.0,17.7823680408618,0.0
Other Asia & Pacific,1987,0.0,0.0,18.7969113819097,0.0
Other Asia & Pacific,1988,0.0,0.0,20.781649869697002,0.0
Other Asia & Pacific,1989,0.0,0.0,21.3095000770454,0.0
Other Asia & Pacific,1990,0.0,0.0,22.2611363907092,0.0
Other Asia & Pacific,1991,0.0,0.0,21.549285236901497,0.0
Other Asia & Pacific,1992,0.0,0.0,20.6451448680303,0.0
Other Asia & Pacific,1993,0.0,0.0,20.222916704,0.0
Other Asia & Pacific,1994,0.0,0.0,21.3628812489697,0.0
Other Asia & Pacific,1995,0.0,0.0,21.8245138984242,0.0
Other Asia & Pacific,1996,0.0,0.001640218,20.8405304839495,0.0
Other Asia & Pacific,1997,2e-06,0.0049170920000000005,18.5340583115859,0.0
Other Asia & Pacific,1998,1.2e-05,0.005854206999999999,18.5158612524425,0.0
Other Asia & Pacific,1999,9e-06,0.005816066999999999,19.7394497025726,0.0
Other Asia & Pacific,2000,0.00276599998256564,0.007372048997615809,21.5497723934097,0.0
Other Asia & Pacific,2001,0.00515500003525615,0.00691084699761581,22.635810571419807,0.0
Other Asia & Pacific,2002,0.00606699998268485,0.00823998899761581,23.000336901137,0.0
Other Asia & Pacific,2003,0.007737000008434059,0.00480282899766331,24.2339593058394,0.00041868
Other Asia & Pacific,2004,0.009136000017702579,0.0115484009990165,25.3683492756255,0.0041868
Other Asia & Pacific,2005,0.0113290000521168,0.0176339180025332,27.190112396849397,0.0411868
Other Asia & Pacific,2006,0.0146560000565276,0.0284206069988601,29.222667111096893,5.193368040977309
Other Asia & Pacific,2007,0.0170600201771278,0.0408563799966379,32.4584741654866,9.58021760347022
Other Asia & Pacific,2008,0.0258840201077555,0.0447009869020974,34.4041607061572,16.3504937719237
Other Asia & Pacific,2009,0.0292000203334,0.058080342988714985,34.1587521890784,18.7425179271382
Other Asia & Pacific,2010,0.0299418352213135,0.0677004809567669,41.0330363453365,17.2559250376411
Other Asia & Pacific,2011,0.0460336262535782,0.0587795890942748,47.0308131486645,36.0412754242885
Other Asia & Pacific,2012,0.0947424727935472,0.0734438049621511,47.8436943474962,48.4465953902352
Other Asia & Pacific,2013,0.109591281091096,0.120554738700502,53.5247399279407,62.704402911894
Other Asia & Pacific,2014,0.14186669231447402,0.198100709023678,53.1847315350525,76.78497884613058
Other Asia & Pacific,2015,0.221264287254704,0.23511496455928305,49.93265274594971,81.0425245932036
Other Asia & Pacific,2016,0.342193341311136,0.238607669795258,58.142204448999394,76.30136093069021
Other Asia & Pacific,2017,0.455560137247238,0.25031155721903103,60.6535322594763,73.5835789556156
Other Asia & Pacific,2018,0.527867084246885,0.382624401891232,58.698431784443905,78.1936340908651
Other Asia & Pacific,2019,0.696738322688915,0.5490475755958251,63.1851551381391,95.0731183293627
Other CIS,1985,0.0,0.0,22.3886804,0.0
Other CIS,1986,0.0,0.0,20.6430174,0.0
Other CIS,1987,0.0,0.0,21.1203126,0.0
Other CIS,1988,0.0,0.0,29.1194266,0.0
Other CIS,1989,0.0,0.0,25.9153616,0.0
Other CIS,1990,0.0,0.0,28.698,0.0
Other CIS,1991,0.0,0.0,28.353,0.0
Other CIS,1992,0.0,0.0,28.491,0.0
Other CIS,1993,0.0,0.0,30.853,0.0
Other CIS,1994,0.0,0.0,32.216,0.0
Other CIS,1995,0.0,0.0,27.961,0.0
Other CIS,1996,0.0,0.0,29.093000000000004,0.0
Other CIS,1997,0.0,0.0,26.406,0.0
Other CIS,1998,0.0,0.0,25.957,0.0
Other CIS,1999,0.0,0.0,29.318,0.0
Other CIS,2000,0.0,0.0,29.38,0.0
Other CIS,2001,0.0,0.0,27.975,0.0
Other CIS,2002,0.0,0.0,28.022,0.0
Other CIS,2003,0.0,0.0,31.763,0.0
Other CIS,2004,0.0,0.0,32.7693,0.0
Other CIS,2005,0.0,0.0,33.1304,0.0
Other CIS,2006,0.0,0.0026,32.5522,0.0
Other CIS,2007,0.0,0.0029,33.3336,0.0
Other CIS,2008,0.0,0.0019,28.767,0.0
Other CIS,2009,7.375e-06,0.0043,28.4007,0.0
Other CIS,2010,8.0625e-05,0.0041,30.6456,0.0
Other CIS,2011,0.000166,0.003,33.3671,0.0
Other CIS,2012,0.00112382054794521,0.0042,33.6939,0.0
Other CIS,2013,0.00420775,0.0033,32.6551,0.0
Other CIS,2014,0.00812075,0.005,31.8782,0.0
Other CIS,2015,0.01044875,0.0057,30.391,0.0
Other CIS,2016,0.0107677054794521,0.005,30.6715,0.0
Other CIS,2017,0.01014375,0.0091,33.8908,0.0
Other CIS,2018,0.01284375,0.0248,35.3074,0.0
Other CIS,2019,0.02114375,0.0262,35.604782562309296,0.0
Other Caribbean,1965,0.0,0.0,0.365,0.0
Other Caribbean,1966,0.0,0.0,0.413,0.0
Other Caribbean,1967,0.0,0.0,0.322,0.0
Other Caribbean,1968,0.0,0.0,0.331,0.0
Other Caribbean,1969,0.0,0.0,0.35200000000000004,0.0
Other Caribbean,1970,0.0,0.0,0.419,0.0
Other Caribbean,1971,0.0,0.0,0.922,0.0
Other Caribbean,1972,0.0,0.0,0.929,0.0
Other Caribbean,1973,0.0,0.0,0.855,0.0
Other Caribbean,1974,0.0,0.0,0.8290000000000001,0.0
Other Caribbean,1975,0.0,0.0,0.7709999999999999,0.0
Other Caribbean,1976,0.0,0.0,1.166,0.0
Other Caribbean,1977,0.0,0.0,0.815,0.0
Other Caribbean,1978,0.0,0.0,1.143,0.0
Other Caribbean,1979,0.0,0.0,1.381,0.0
Other Caribbean,1980,0.0,0.0,1.054,0.0
Other Caribbean,1981,0.0,0.0,1.839,0.0
Other Caribbean,1982,0.0,0.0,1.217,0.0
Other Caribbean,1983,0.0,0.0,1.376,0.0
Other Caribbean,1984,0.0,0.0,1.634,0.0
Other Caribbean,1985,0.0,0.0,1.622,0.0
Other Caribbean,1986,0.0,0.0,2.055,0.0
Other Caribbean,1987,0.0,0.0,2.233,0.0
Other Caribbean,1988,0.0,0.0,2.465,0.0
Other Caribbean,1989,0.0,0.0,1.305,0.0
Other Caribbean,1990,0.0,0.0,1.256,0.0
Other Caribbean,1991,0.0,0.0,1.2919999999999998,0.0
Other Caribbean,1992,0.0,0.0,1.315,0.0
Other Caribbean,1993,0.0,0.00171717171717172,1.705,0.0
Other Caribbean,1994,0.0,0.007777777777777779,0.937,0.0
Other Caribbean,1995,0.0,0.007777777777777779,1.10520000076294,0.0
Other Caribbean,1996,0.0,0.00736562222222222,1.4684508424242402,0.0
Other Caribbean,1997,0.0,0.00802152797979798,1.19006159308617,0.0
Other Caribbean,1998,0.0,0.00912294888888889,1.7719732168803897,0.0
Other Caribbean,1999,0.000101010101010101,0.0114348346464646,2.43996462098457,0.0
Other Caribbean,2000,0.000123999997973442,0.0395497139393939,1.5506945036006998,0.0
Other Caribbean,2001,0.000323999997973442,0.0480778226262626,1.37356807885051,0.0
Other Caribbean,2002,0.00034000000059604597,0.0609193712121212,1.72774208711231,0.0
Other Caribbean,2003,0.00034000000059604597,0.0646916103030303,2.19837014473329,0.0
Other Caribbean,2004,0.000455000001192093,0.0953164636363636,2.29019515491176,0.0
Other Caribbean,2005,0.00505813818301028,0.106660361212121,2.6037581289677,0.0
Other Caribbean,2006,0.00441426909531984,0.122777255757576,2.51697945787396,0.0
Other Caribbean,2007,0.00624511111295886,0.128433333334823,2.34707965084687,0.0
Other Caribbean,2008,0.009853888879054121,0.13894550508209602,2.08482390987326,0.0
Other Caribbean,2009,0.0196489899045778,0.193240071226942,2.19966349072994,0.0
Other Caribbean,2010,0.0458159394049961,0.281628609479648,2.06739408746124,0.0
Other Caribbean,2011,0.0860859840372382,0.350376078974843,2.14413618741165,0.0
Other Caribbean,2012,0.204296163785623,0.669217370010301,2.38095640894068,0.0
Other Caribbean,2013,0.252203199241094,1.0076865674036,2.4526788317181,0.0
Other Caribbean,2014,0.335156809189714,1.06065670310879,1.77489564311142,0.0
Other Caribbean,2015,0.437543562199358,1.14647913675203,1.36269748534797,0.0
Other Caribbean,2016,0.554476503429292,1.16024117529625,1.9151354308318504,0.0
Other Caribbean,2017,0.6956452039005669,1.3196364745478202,2.6991309862079502,0.0
